"PersonId","TaskType","credits","PeriodStart","PeriodEnd"
"PID0952","Write or debug code",42.1,"2026-01-04","2026-07-04"
"PID0952","Meeting workflow",33.1,"2026-01-04","2026-07-04"
"PID0952","Email workflow",73.6,"2026-01-04","2026-07-04"
"PID0952","Communication workflow",52.4,"2026-01-04","2026-07-04"
"PID0952","Document and comment",68.9,"2026-01-04","2026-07-04"
"PID0952","Analysis and research",33.2,"2026-01-04","2026-07-04"
"PID0952","General assistance",110.7,"2026-01-04","2026-07-04"
"PID0952","Specialised workflow",38.9,"2026-01-04","2026-07-04"
"PID0953","Write or debug code",175.1,"2026-01-04","2026-07-04"
"PID0953","Meeting workflow",214.3,"2026-01-04","2026-07-04"
"PID0953","Email workflow",78.4,"2026-01-04","2026-07-04"
"PID0953","Communication workflow",67.3,"2026-01-04","2026-07-04"
"PID0953","Document and comment",187.3,"2026-01-04","2026-07-04"
"PID0953","Analysis and research",116,"2026-01-04","2026-07-04"
"PID0953","General assistance",173.8,"2026-01-04","2026-07-04"
"PID0953","Specialised workflow",471.2,"2026-01-04","2026-07-04"
"PID0954","Write or debug code",3.5,"2026-01-04","2026-07-04"
"PID0954","Meeting workflow",2,"2026-01-04","2026-07-04"
"PID0954","Email workflow",3.3,"2026-01-04","2026-07-04"
"PID0954","Communication workflow",12.1,"2026-01-04","2026-07-04"
"PID0954","Document and comment",2.4,"2026-01-04","2026-07-04"
"PID0954","Analysis and research",2.3,"2026-01-04","2026-07-04"
"PID0954","General assistance",2.2,"2026-01-04","2026-07-04"
"PID0954","Specialised workflow",0.3,"2026-01-04","2026-07-04"
"PID0955","Write or debug code",90.7,"2026-01-04","2026-07-04"
"PID0955","Meeting workflow",5.6,"2026-01-04","2026-07-04"
"PID0955","Email workflow",16.4,"2026-01-04","2026-07-04"
"PID0955","Communication workflow",20.6,"2026-01-04","2026-07-04"
"PID0955","Document and comment",10.2,"2026-01-04","2026-07-04"
"PID0955","Analysis and research",7.3,"2026-01-04","2026-07-04"
"PID0955","General assistance",28.7,"2026-01-04","2026-07-04"
"PID0955","Specialised workflow",24,"2026-01-04","2026-07-04"
"PID0956","Write or debug code",26,"2026-01-04","2026-07-04"
"PID0956","Meeting workflow",121.5,"2026-01-04","2026-07-04"
"PID0956","Email workflow",25.8,"2026-01-04","2026-07-04"
"PID0956","Communication workflow",22,"2026-01-04","2026-07-04"
"PID0956","Document and comment",41.7,"2026-01-04","2026-07-04"
"PID0956","Analysis and research",62.2,"2026-01-04","2026-07-04"
"PID0956","General assistance",49.1,"2026-01-04","2026-07-04"
"PID0956","Specialised workflow",58.2,"2026-01-04","2026-07-04"
"PID0957","Write or debug code",15.4,"2026-01-04","2026-07-04"
"PID0957","Meeting workflow",3.3,"2026-01-04","2026-07-04"
"PID0957","Email workflow",5.8,"2026-01-04","2026-07-04"
"PID0957","Communication workflow",2.4,"2026-01-04","2026-07-04"
"PID0957","Document and comment",10.1,"2026-01-04","2026-07-04"
"PID0957","Analysis and research",18.6,"2026-01-04","2026-07-04"
"PID0957","General assistance",7.8,"2026-01-04","2026-07-04"
"PID0957","Specialised workflow",2,"2026-01-04","2026-07-04"
"PID0958","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0958","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0958","Email workflow",0,"2026-01-04","2026-07-04"
"PID0958","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0958","Document and comment",0,"2026-01-04","2026-07-04"
"PID0958","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0958","General assistance",0,"2026-01-04","2026-07-04"
"PID0958","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0959","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0959","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0959","Email workflow",0,"2026-01-04","2026-07-04"
"PID0959","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0959","Document and comment",0,"2026-01-04","2026-07-04"
"PID0959","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0959","General assistance",0,"2026-01-04","2026-07-04"
"PID0959","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0960","Write or debug code",6.9,"2026-01-04","2026-07-04"
"PID0960","Meeting workflow",2.6,"2026-01-04","2026-07-04"
"PID0960","Email workflow",28.7,"2026-01-04","2026-07-04"
"PID0960","Communication workflow",19.3,"2026-01-04","2026-07-04"
"PID0960","Document and comment",22.6,"2026-01-04","2026-07-04"
"PID0960","Analysis and research",3.8,"2026-01-04","2026-07-04"
"PID0960","General assistance",3.2,"2026-01-04","2026-07-04"
"PID0960","Specialised workflow",6.1,"2026-01-04","2026-07-04"
"PID0961","Write or debug code",14.7,"2026-01-04","2026-07-04"
"PID0961","Meeting workflow",30,"2026-01-04","2026-07-04"
"PID0961","Email workflow",12.5,"2026-01-04","2026-07-04"
"PID0961","Communication workflow",14.1,"2026-01-04","2026-07-04"
"PID0961","Document and comment",24.4,"2026-01-04","2026-07-04"
"PID0961","Analysis and research",31.9,"2026-01-04","2026-07-04"
"PID0961","General assistance",7.9,"2026-01-04","2026-07-04"
"PID0961","Specialised workflow",67.4,"2026-01-04","2026-07-04"
"PID0962","Write or debug code",130.1,"2026-01-04","2026-07-04"
"PID0962","Meeting workflow",58.2,"2026-01-04","2026-07-04"
"PID0962","Email workflow",87.2,"2026-01-04","2026-07-04"
"PID0962","Communication workflow",14.9,"2026-01-04","2026-07-04"
"PID0962","Document and comment",68,"2026-01-04","2026-07-04"
"PID0962","Analysis and research",52.2,"2026-01-04","2026-07-04"
"PID0962","General assistance",77.7,"2026-01-04","2026-07-04"
"PID0962","Specialised workflow",39.6,"2026-01-04","2026-07-04"
"PID0963","Write or debug code",0.5,"2026-01-04","2026-07-04"
"PID0963","Meeting workflow",0.8,"2026-01-04","2026-07-04"
"PID0963","Email workflow",1.8,"2026-01-04","2026-07-04"
"PID0963","Communication workflow",3.4,"2026-01-04","2026-07-04"
"PID0963","Document and comment",0.4,"2026-01-04","2026-07-04"
"PID0963","Analysis and research",0.3,"2026-01-04","2026-07-04"
"PID0963","General assistance",0.1,"2026-01-04","2026-07-04"
"PID0963","Specialised workflow",0.2,"2026-01-04","2026-07-04"
"PID0964","Write or debug code",2.2,"2026-01-04","2026-07-04"
"PID0964","Meeting workflow",1.4,"2026-01-04","2026-07-04"
"PID0964","Email workflow",2.9,"2026-01-04","2026-07-04"
"PID0964","Communication workflow",0.9,"2026-01-04","2026-07-04"
"PID0964","Document and comment",2,"2026-01-04","2026-07-04"
"PID0964","Analysis and research",4.3,"2026-01-04","2026-07-04"
"PID0964","General assistance",2.5,"2026-01-04","2026-07-04"
"PID0964","Specialised workflow",0.8,"2026-01-04","2026-07-04"
"PID0965","Write or debug code",28.7,"2026-01-04","2026-07-04"
"PID0965","Meeting workflow",4.5,"2026-01-04","2026-07-04"
"PID0965","Email workflow",3.5,"2026-01-04","2026-07-04"
"PID0965","Communication workflow",4.5,"2026-01-04","2026-07-04"
"PID0965","Document and comment",15.9,"2026-01-04","2026-07-04"
"PID0965","Analysis and research",8,"2026-01-04","2026-07-04"
"PID0965","General assistance",39.6,"2026-01-04","2026-07-04"
"PID0965","Specialised workflow",7,"2026-01-04","2026-07-04"
"PID0966","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0966","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0966","Email workflow",0,"2026-01-04","2026-07-04"
"PID0966","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0966","Document and comment",0,"2026-01-04","2026-07-04"
"PID0966","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0966","General assistance",0,"2026-01-04","2026-07-04"
"PID0966","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0967","Write or debug code",177.1,"2026-01-04","2026-07-04"
"PID0967","Meeting workflow",158.2,"2026-01-04","2026-07-04"
"PID0967","Email workflow",76.5,"2026-01-04","2026-07-04"
"PID0967","Communication workflow",46.3,"2026-01-04","2026-07-04"
"PID0967","Document and comment",60.3,"2026-01-04","2026-07-04"
"PID0967","Analysis and research",38.8,"2026-01-04","2026-07-04"
"PID0967","General assistance",21.7,"2026-01-04","2026-07-04"
"PID0967","Specialised workflow",55.8,"2026-01-04","2026-07-04"
"PID0968","Write or debug code",0.2,"2026-01-04","2026-07-04"
"PID0968","Meeting workflow",1.4,"2026-01-04","2026-07-04"
"PID0968","Email workflow",0.9,"2026-01-04","2026-07-04"
"PID0968","Communication workflow",3.8,"2026-01-04","2026-07-04"
"PID0968","Document and comment",2.7,"2026-01-04","2026-07-04"
"PID0968","Analysis and research",2.1,"2026-01-04","2026-07-04"
"PID0968","General assistance",5.4,"2026-01-04","2026-07-04"
"PID0968","Specialised workflow",5.3,"2026-01-04","2026-07-04"
"PID0969","Write or debug code",4.7,"2026-01-04","2026-07-04"
"PID0969","Meeting workflow",11.8,"2026-01-04","2026-07-04"
"PID0969","Email workflow",26.5,"2026-01-04","2026-07-04"
"PID0969","Communication workflow",6.5,"2026-01-04","2026-07-04"
"PID0969","Document and comment",57,"2026-01-04","2026-07-04"
"PID0969","Analysis and research",37.3,"2026-01-04","2026-07-04"
"PID0969","General assistance",8.5,"2026-01-04","2026-07-04"
"PID0969","Specialised workflow",28.9,"2026-01-04","2026-07-04"
"PID0970","Write or debug code",27.1,"2026-01-04","2026-07-04"
"PID0970","Meeting workflow",9.9,"2026-01-04","2026-07-04"
"PID0970","Email workflow",47.5,"2026-01-04","2026-07-04"
"PID0970","Communication workflow",60.3,"2026-01-04","2026-07-04"
"PID0970","Document and comment",36.7,"2026-01-04","2026-07-04"
"PID0970","Analysis and research",77.9,"2026-01-04","2026-07-04"
"PID0970","General assistance",45.2,"2026-01-04","2026-07-04"
"PID0970","Specialised workflow",117.9,"2026-01-04","2026-07-04"
"PID0971","Write or debug code",16.2,"2026-01-04","2026-07-04"
"PID0971","Meeting workflow",65.4,"2026-01-04","2026-07-04"
"PID0971","Email workflow",65.9,"2026-01-04","2026-07-04"
"PID0971","Communication workflow",59.7,"2026-01-04","2026-07-04"
"PID0971","Document and comment",28.1,"2026-01-04","2026-07-04"
"PID0971","Analysis and research",36.9,"2026-01-04","2026-07-04"
"PID0971","General assistance",51,"2026-01-04","2026-07-04"
"PID0971","Specialised workflow",48.6,"2026-01-04","2026-07-04"
"PID0972","Write or debug code",9.7,"2026-01-04","2026-07-04"
"PID0972","Meeting workflow",9.5,"2026-01-04","2026-07-04"
"PID0972","Email workflow",15.8,"2026-01-04","2026-07-04"
"PID0972","Communication workflow",42.6,"2026-01-04","2026-07-04"
"PID0972","Document and comment",5.1,"2026-01-04","2026-07-04"
"PID0972","Analysis and research",17.4,"2026-01-04","2026-07-04"
"PID0972","General assistance",13.6,"2026-01-04","2026-07-04"
"PID0972","Specialised workflow",34.1,"2026-01-04","2026-07-04"
"PID0973","Write or debug code",66.1,"2026-01-04","2026-07-04"
"PID0973","Meeting workflow",44.4,"2026-01-04","2026-07-04"
"PID0973","Email workflow",42.8,"2026-01-04","2026-07-04"
"PID0973","Communication workflow",72,"2026-01-04","2026-07-04"
"PID0973","Document and comment",23.9,"2026-01-04","2026-07-04"
"PID0973","Analysis and research",36.9,"2026-01-04","2026-07-04"
"PID0973","General assistance",34.2,"2026-01-04","2026-07-04"
"PID0973","Specialised workflow",128.3,"2026-01-04","2026-07-04"
"PID0974","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0974","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0974","Email workflow",0,"2026-01-04","2026-07-04"
"PID0974","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0974","Document and comment",0,"2026-01-04","2026-07-04"
"PID0974","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0974","General assistance",0,"2026-01-04","2026-07-04"
"PID0974","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0975","Write or debug code",16.7,"2026-01-04","2026-07-04"
"PID0975","Meeting workflow",24.6,"2026-01-04","2026-07-04"
"PID0975","Email workflow",47.9,"2026-01-04","2026-07-04"
"PID0975","Communication workflow",8.1,"2026-01-04","2026-07-04"
"PID0975","Document and comment",8.6,"2026-01-04","2026-07-04"
"PID0975","Analysis and research",2,"2026-01-04","2026-07-04"
"PID0975","General assistance",11.4,"2026-01-04","2026-07-04"
"PID0975","Specialised workflow",27.7,"2026-01-04","2026-07-04"
"PID0976","Write or debug code",0.7,"2026-01-04","2026-07-04"
"PID0976","Meeting workflow",4.1,"2026-01-04","2026-07-04"
"PID0976","Email workflow",1.4,"2026-01-04","2026-07-04"
"PID0976","Communication workflow",0.2,"2026-01-04","2026-07-04"
"PID0976","Document and comment",1.9,"2026-01-04","2026-07-04"
"PID0976","Analysis and research",1.9,"2026-01-04","2026-07-04"
"PID0976","General assistance",0.9,"2026-01-04","2026-07-04"
"PID0976","Specialised workflow",1.4,"2026-01-04","2026-07-04"
"PID0977","Write or debug code",42.9,"2026-01-04","2026-07-04"
"PID0977","Meeting workflow",19.8,"2026-01-04","2026-07-04"
"PID0977","Email workflow",14.5,"2026-01-04","2026-07-04"
"PID0977","Communication workflow",10.1,"2026-01-04","2026-07-04"
"PID0977","Document and comment",37,"2026-01-04","2026-07-04"
"PID0977","Analysis and research",11.7,"2026-01-04","2026-07-04"
"PID0977","General assistance",12.9,"2026-01-04","2026-07-04"
"PID0977","Specialised workflow",32.8,"2026-01-04","2026-07-04"
"PID0978","Write or debug code",2.2,"2026-01-04","2026-07-04"
"PID0978","Meeting workflow",1.6,"2026-01-04","2026-07-04"
"PID0978","Email workflow",2.6,"2026-01-04","2026-07-04"
"PID0978","Communication workflow",1.8,"2026-01-04","2026-07-04"
"PID0978","Document and comment",2.1,"2026-01-04","2026-07-04"
"PID0978","Analysis and research",8.1,"2026-01-04","2026-07-04"
"PID0978","General assistance",2,"2026-01-04","2026-07-04"
"PID0978","Specialised workflow",2,"2026-01-04","2026-07-04"
"PID0979","Write or debug code",47.5,"2026-01-04","2026-07-04"
"PID0979","Meeting workflow",103.7,"2026-01-04","2026-07-04"
"PID0979","Email workflow",11.8,"2026-01-04","2026-07-04"
"PID0979","Communication workflow",14.2,"2026-01-04","2026-07-04"
"PID0979","Document and comment",20.6,"2026-01-04","2026-07-04"
"PID0979","Analysis and research",27.9,"2026-01-04","2026-07-04"
"PID0979","General assistance",38.7,"2026-01-04","2026-07-04"
"PID0979","Specialised workflow",47.5,"2026-01-04","2026-07-04"
"PID0980","Write or debug code",68.1,"2026-01-04","2026-07-04"
"PID0980","Meeting workflow",22.9,"2026-01-04","2026-07-04"
"PID0980","Email workflow",26.8,"2026-01-04","2026-07-04"
"PID0980","Communication workflow",33,"2026-01-04","2026-07-04"
"PID0980","Document and comment",25.9,"2026-01-04","2026-07-04"
"PID0980","Analysis and research",24.7,"2026-01-04","2026-07-04"
"PID0980","General assistance",96.4,"2026-01-04","2026-07-04"
"PID0980","Specialised workflow",40.5,"2026-01-04","2026-07-04"
"PID0981","Write or debug code",25.5,"2026-01-04","2026-07-04"
"PID0981","Meeting workflow",16.2,"2026-01-04","2026-07-04"
"PID0981","Email workflow",22.3,"2026-01-04","2026-07-04"
"PID0981","Communication workflow",4.1,"2026-01-04","2026-07-04"
"PID0981","Document and comment",45.3,"2026-01-04","2026-07-04"
"PID0981","Analysis and research",23.7,"2026-01-04","2026-07-04"
"PID0981","General assistance",31,"2026-01-04","2026-07-04"
"PID0981","Specialised workflow",5.3,"2026-01-04","2026-07-04"
"PID0982","Write or debug code",7.9,"2026-01-04","2026-07-04"
"PID0982","Meeting workflow",9.4,"2026-01-04","2026-07-04"
"PID0982","Email workflow",14.5,"2026-01-04","2026-07-04"
"PID0982","Communication workflow",3.6,"2026-01-04","2026-07-04"
"PID0982","Document and comment",15.1,"2026-01-04","2026-07-04"
"PID0982","Analysis and research",14.3,"2026-01-04","2026-07-04"
"PID0982","General assistance",7,"2026-01-04","2026-07-04"
"PID0982","Specialised workflow",4.2,"2026-01-04","2026-07-04"
"PID0983","Write or debug code",17.3,"2026-01-04","2026-07-04"
"PID0983","Meeting workflow",110.4,"2026-01-04","2026-07-04"
"PID0983","Email workflow",23.2,"2026-01-04","2026-07-04"
"PID0983","Communication workflow",23.3,"2026-01-04","2026-07-04"
"PID0983","Document and comment",358.4,"2026-01-04","2026-07-04"
"PID0983","Analysis and research",71,"2026-01-04","2026-07-04"
"PID0983","General assistance",180.4,"2026-01-04","2026-07-04"
"PID0983","Specialised workflow",17.6,"2026-01-04","2026-07-04"
"PID0984","Write or debug code",27.5,"2026-01-04","2026-07-04"
"PID0984","Meeting workflow",5.7,"2026-01-04","2026-07-04"
"PID0984","Email workflow",36.5,"2026-01-04","2026-07-04"
"PID0984","Communication workflow",10,"2026-01-04","2026-07-04"
"PID0984","Document and comment",37.5,"2026-01-04","2026-07-04"
"PID0984","Analysis and research",6.3,"2026-01-04","2026-07-04"
"PID0984","General assistance",6.7,"2026-01-04","2026-07-04"
"PID0984","Specialised workflow",18.4,"2026-01-04","2026-07-04"
"PID0985","Write or debug code",12,"2026-01-04","2026-07-04"
"PID0985","Meeting workflow",4.9,"2026-01-04","2026-07-04"
"PID0985","Email workflow",3.4,"2026-01-04","2026-07-04"
"PID0985","Communication workflow",19.5,"2026-01-04","2026-07-04"
"PID0985","Document and comment",8.1,"2026-01-04","2026-07-04"
"PID0985","Analysis and research",10.3,"2026-01-04","2026-07-04"
"PID0985","General assistance",5.4,"2026-01-04","2026-07-04"
"PID0985","Specialised workflow",3,"2026-01-04","2026-07-04"
"PID0986","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0986","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0986","Email workflow",0,"2026-01-04","2026-07-04"
"PID0986","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0986","Document and comment",0,"2026-01-04","2026-07-04"
"PID0986","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0986","General assistance",0,"2026-01-04","2026-07-04"
"PID0986","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0987","Write or debug code",83.9,"2026-01-04","2026-07-04"
"PID0987","Meeting workflow",55.5,"2026-01-04","2026-07-04"
"PID0987","Email workflow",132,"2026-01-04","2026-07-04"
"PID0987","Communication workflow",42.7,"2026-01-04","2026-07-04"
"PID0987","Document and comment",216.9,"2026-01-04","2026-07-04"
"PID0987","Analysis and research",117,"2026-01-04","2026-07-04"
"PID0987","General assistance",55.2,"2026-01-04","2026-07-04"
"PID0987","Specialised workflow",133.2,"2026-01-04","2026-07-04"
"PID0988","Write or debug code",5.2,"2026-01-04","2026-07-04"
"PID0988","Meeting workflow",2.4,"2026-01-04","2026-07-04"
"PID0988","Email workflow",21.2,"2026-01-04","2026-07-04"
"PID0988","Communication workflow",18.8,"2026-01-04","2026-07-04"
"PID0988","Document and comment",10.1,"2026-01-04","2026-07-04"
"PID0988","Analysis and research",2.8,"2026-01-04","2026-07-04"
